"GID","GeneticGroup","CBSDRS","DM","HI","logFYLD","logRTNO","logTOPYLD","MCBSDS","MCMDS"
"C2_GS_2018_5644","UgGSC2",-0.200516945264097,0.633052651522647,-0.0129126006096371,0.103094602348718,-0.0839895022287003,0.0365824616055068,0.0253955370100733,0.148436030923034
"C2_GS_2018_5645","UgGSC2",0.0888737296518196,0.639374126670029,0.0270588748921614,0.0112014904088907,-0.135669403528644,-0.115732606710944,-0.0914113769957432,0.177885124850377
"C2_GS_2018_565","UgGSC2",0.0991703167714973,0.825945400983752,-0.0375283044599422,-0.0061129860877995,-0.0525918514477947,0.0480778418813342,0.108811187973078,0.0304445905952646
"C2_GS_2018_5651","UgGSC2",0.152026415841088,0.208361998511216,0.00325381017793805,-0.163267032740986,-0.191528907331012,-0.150879236889985,0.0728583504863528,0.0483842601688264
"C2_GS_2018_5652","UgGSC2",-0.363047796507735,1.66604813246423,0.0116728366349065,0.249605425311961,0.132228779774136,0.0594755353795866,-0.11191661503698,0.245684832013771
"C2_GS_2018_5653","UgGSC2",0.352164534199643,0.469635713186968,-0.00559688907363026,0.141595527592238,0.0767412946912683,0.0718414736707408,-0.108992368057074,0.405622967933141
"C2_GS_2018_5661","UgGSC2",-0.626268661204359,1.0305504937274,0.0514368043159976,0.163818965594226,0.114180452663829,-0.00799598356428183,-0.0509049593390447,0.016719125919048
"C2_GS_2018_567","UgGSC2",-0.108105616002863,1.03774789773956,-0.0360487536898864,0.156996272037546,0.0921097502020336,0.167799037143645,0.208475166244369,0.0676348207583842
"C2_GS_2018_568","UgGSC2",-0.0906718827569089,0.945303435830377,0.00536255992155436,0.153486599401935,0.0702354074261134,0.0705073816875254,-0.0393621316423345,0.0465886293773083
"C2_GS_2018_5681","UgGSC2",0.543074060262195,-1.78662817491367,0.0363984766048212,0.0580579703338796,-0.0973896049322659,-0.0253450470549021,0.439044100507797,0.0448865326564373
"C2_GS_2018_5684","UgGSC2",-0.213493735191762,1.42128727422394,-0.012628543379633,0.0982769005261409,0.121235074078799,0.0571812204595226,0.141251802933404,0.118348838495208
"C2_GS_2018_5685","UgGSC2",0.151469506105748,1.05627283034392,-0.0450749615537541,-0.015905592792959,-0.0308877607559099,0.0502787297910719,0.0573796099296116,-0.0459613524092059
"C2_GS_2018_5692","UgGSC2",-0.229296873835673,1.44309066062044,-0.00691099685014279,0.105731539605816,0.203369464389987,0.110594934993499,-0.0731613486988502,-0.199616740239749
"C2_GS_2018_5693","UgGSC2",-0.206081854158157,0.850130574076506,-0.0444767293727078,-0.0698489173742406,-0.111085128827458,0.063940855072646,-0.0654620096280198,0.075632428521925
"C2_GS_2018_5694","UgGSC2",-0.075265376932034,0.867106723658085,-0.0345170086092935,-0.194952641232132,-0.0730878137028816,-0.0408653692407778,0.212707117337908,-0.0413196146157121
"C2_GS_2018_5695","UgGSC2",-0.265616714789921,0.916184232923025,0.0263592580181908,-0.0184674403191809,0.00178408470863342,-0.128987813565134,0.195793288807884,-0.0826759512657454
"C2_GS_2018_5701","UgGSC2",0.110188572484048,0.257466456120683,-0.0187231635523416,-0.00467957359188595,0.0195190947434876,0.0294585834548967,0.127457360073911,0.189667221252713
"C2_GS_2018_5703","UgGSC2",-0.104048262801908,1.10080246279497,-0.0414505177536397,-0.0539651554793438,0.097889463022924,0.00783013184799911,0.129814221754234,0.116903077934373
"C2_GS_2018_5704","UgGSC2",-0.0254769394333359,1.54563039127758,-0.0366195910788276,-0.00288479413622465,0.101018344056699,0.00559218078157551,0.204013951050436,0.129843639967362
"C2_GS_2018_5711","UgGSC2",-0.020454608363458,0.358437096624266,0.0234204792585934,0.257303374797258,0.25251672307408,0.116098491469446,0.058753078514703,-0.19229885649853
"C2_GS_2018_5712","UgGSC2",-0.451333974971146,1.85676158060738,-0.0240562683749438,0.180293005116962,0.107832892049778,0.130514478565943,0.0248811225095661,0.125382068022231
"C2_GS_2018_5713","UgGSC2",-0.0805653259245456,1.08216720738971,-0.0303653274052151,0.032639687418637,-0.0320073973299259,0.104363638473584,0.161443264384808,-0.101666532934873
"C2_GS_2018_5715","UgGSC2",0.186776345987383,0.401695165679587,-0.093390267263881,-0.29093579714977,-0.0666698636843978,0.0395342519269779,0.0778133241571814,0.0150392555648931
"C2_GS_2018_5722","UgGSC2",-0.209504295749615,0.895776585823186,-0.0214828722946852,-0.139333266061223,-0.10947775075306,-0.00409964670495446,0.00356269279243836,0.29492739525262
"C2_GS_2018_5723","UgGSC2",-0.261783926853575,1.3968419654912,-0.0289851284265079,0.0492667114559392,0.0864132912742963,0.130313819968331,0.283639625285921,0.131638654748455
"C2_GS_2018_5724","UgGSC2",-0.133611745883685,1.82451833071291,-0.00799860777385758,0.119588724523223,0.123123028668456,0.116250686902014,0.107779553479398,0.0483637922629433
"C2_GS_2018_5731","UgGSC2",0.244306627236787,1.08548530121386,-0.0379317262930514,-0.29804064195296,-0.147404115040333,-0.112694938525204,0.248063450257115,0.00881439001676076
"C2_GS_2018_5733","UgGSC2",-0.0533676479611105,1.42074192364423,-0.00197359134340462,0.0176009301729382,-0.0424397302062124,0.00538442678802162,0.102229333804989,0.100621608650281
"C2_GS_2018_5734","UgGSC2",-0.283580415411059,1.076140985138,-0.0162175313976476,0.00315271463216086,0.0866411603022406,0.0651731895772045,0.118756515090402,-0.208260862955921
"C2_GS_2018_5735","UgGSC2",0.0716663911933458,0.656197521222372,-0.0615826708387039,-0.160247749123111,-0.144848278850241,-0.0176127443010967,-0.0544760755570806,0.104683897058069
"C2_GS_2018_574","UgGSC2",-0.0312618794030753,-0.427549133153958,0.00236929257548363,-0.0387128072977589,-0.046351369042453,0.0245293586954684,-0.0320960408836102,-0.146672394709682
"C2_GS_2018_5741","UgGSC2",-0.349139407464731,-0.41799332983201,0.0765924696437239,0.286569304955451,0.300482116302987,-0.0847144284572754,0.0464706056531195,-0.0812496454202155
"C2_GS_2018_5751","UgGSC2",-0.0198257178476554,0.448150998534064,0.029424327448756,0.274310201868794,0.182648965538429,0.0586772716341505,-0.0680918818513372,-0.0101446143489819
"C2_GS_2018_5752","UgGSC2",0.478636321393818,-0.674760293030803,-0.000803179735235617,0.241999035122625,0.157599950118183,0.102316666603488,-0.116358911968432,0.207624706497051
"C2_GS_2018_5753","UgGSC2",0.102628904678022,0.576665677310102,-0.0254954793358177,-0.0551575188876659,-0.0153245148654508,-0.0314326780345376,-0.220722270244772,0.147235252138342
"C2_GS_2018_5754","UgGSC2",0.368109981540712,-0.218418572307958,-0.0276922772805524,-0.0703129437745977,-0.00594844934838052,-0.028616167760458,-0.15555561061654,0.106676267246177
"C2_GS_2018_5755","UgGSC2",0.143849790868739,-0.406886476308597,-0.00102803739893671,0.0750302492548335,0.105256239129745,0.00446161110263905,-0.0751957664918415,0.212911198724802
"C2_GS_2018_5761","UgGSC2",0.0737228840229121,-0.0872203035646738,0.0663515862750386,0.347553682461113,0.257992894173802,0.0340121848498497,-0.143888189113425,0.203622205542454
"C2_GS_2018_5763","UgGSC2",0.0160238591160572,0.629662195498845,0.0392854781530257,0.02734272001529,-0.0394533709153582,-0.0968106405258322,-0.0282276906843213,0.00837136492901793
"C2_GS_2018_5764","UgGSC2",0.101115695037834,-0.106753933273477,0.0332994525160069,0.203589681114018,0.18088499844404,-0.000787694411979142,-0.0550603149668346,0.191338237975115
"C2_GS_2018_5765","UgGSC2",-0.127757471586502,-0.0134904681256773,0.0217165255818032,0.0782323335929223,0.114468175881452,-0.0177883612499532,0.19118368743944,-0.013694783520537
"C2_GS_2018_5771","UgGSC2",0.241142116889732,-0.0385439368868006,0.0321705167808004,0.291300979808634,0.151906144917388,0.0303119843721689,-0.222029413223932,0.0400322847617026
"C2_GS_2018_5772","UgGSC2",0.0143097890248298,-0.224560798292955,-0.0180943347968229,-0.00115539902736847,-0.111374904036401,-0.010761811760157,-0.0569406698726134,0.095329869740327
"C2_GS_2018_5773","UgGSC2",-0.0303268580360883,0.116124813345163,0.0369272264401085,0.246081593070197,0.0961746840572034,0.00537099503071926,-0.0983367677616502,0.2110914426309
"C2_GS_2018_5774","UgGSC2",0.104743022218303,-0.682223507722305,0.0350116936763012,0.270013545679109,0.0764750095114752,-0.00149854982323893,-0.126821471630217,0.34729000214601
"C2_GS_2018_5775","UgGSC2",0.167399310603185,0.210797503229346,0.0462123076298542,0.221915036412447,0.137685918582948,-0.0258781667393128,-0.211080148892565,0.108918297566994
"C2_GS_2018_5781","UgGSC2",0.145332304576637,0.0460628950141232,0.0377881983414337,0.304638186782192,0.181445305428471,0.046437966356912,-0.0843951641750185,-0.0150785720863742
"C2_GS_2018_5782","UgGSC2",0.141760111917824,0.186573339718191,0.0251082990224806,0.203531415037348,0.109563136947144,0.0190044165565197,-0.0436192626211991,0.171831409777757
"C2_GS_2018_5784","UgGSC2",0.217282489338051,-0.484218615374231,0.0333809174144397,0.23004317874091,-0.083096253548643,0.0135193882434182,-0.0718794104245196,-0.0311858711232985
"C2_GS_2018_5785","UgGSC2",0.449912150001934,-0.748028036658268,-0.00954910331619865,0.0818688738009121,0.162269319796135,0.0219690236533439,-3.6981683960019e-05,0.114974014789058
"C2_GS_2018_5791","UgGSC2",0.1926406845881,-0.246451337879741,-0.036472966588794,-0.0994086345614378,-0.176989606542434,-0.0297887485539711,-0.00299679316126684,0.288795366378527
"C2_GS_2018_5793","UgGSC2",0.441066098558375,-0.173710390378431,-0.0119917615034526,0.0857605042897309,0.0732594620227244,0.0219729007844269,-0.0873873185724054,0.0291541859623444
"C2_GS_2018_5794","UgGSC2",-0.11412477963898,0.243379557028318,0.0443591080181083,0.429525089749866,0.231312055137476,0.102407103780577,-0.18991167905548,-0.173445246873602
"C2_GS_2018_5795","UgGSC2",0.22179027633088,0.109694724651764,0.0202534929965423,0.262761724034404,0.228068764423662,0.0439552768634426,-0.0440212121897439,0.117752803572513
"C2_GS_2018_5801","UgGSC2",0.181384208239648,-0.876719561944867,0.0502407425019288,0.314758145328937,0.157998697817189,0.0624208155965836,-0.0721692776989967,0.277810313555795
"C2_GS_2018_5802","UgGSC2",0.145716810456592,0.315236822964802,-0.00503719805563606,0.144440728035464,0.12214268534421,0.0581617536023228,-0.140214502992644,0.207910587152616
"C2_GS_2018_5803","UgGSC2",0.500446112054509,0.441877474470027,0.0505092143030858,0.202288992066283,0.194124293307367,-0.00365686216975609,-0.0782409820647071,0.0201672627026975
"C2_GS_2018_5805","UgGSC2",0.100972682269545,-0.0191807210143522,-0.000408788952521915,0.223363471865181,0.136322110765859,0.0793519432727425,0.0397588981260191,0.22600661099293
"C2_GS_2018_581","UgGSC2",-0.110565941217712,0.0911717216114349,0.0537703035091967,-0.0769218668443037,-0.309648947636419,-0.141768683790444,0.271861021406591,0.114547615297233
"C2_GS_2018_5812","UgGSC2",-0.0499777440586845,-0.209440877322945,0.017469660643805,0.118621920136689,-0.102146026620945,-0.0490392665972605,-0.0759138862448759,0.212607954816416
"C2_GS_2018_5813","UgGSC2",0.201610406999013,0.0133172837443036,0.00663774459870497,0.0500856637351389,-0.047044014010198,-0.040081521333225,-0.0956166917045314,0.0648243159198279
"C2_GS_2018_5821","UgGSC2",0.0379701293306014,0.521436018546827,0.0431711587945356,-0.0995206723413577,-0.000541333036517495,-0.168178632881122,-0.00792632162850102,0.0223834768582631
"C2_GS_2018_5823","UgGSC2",0.0374503952480035,-1.1316026894717,0.0163248965331956,-0.116621201358321,-0.103796252059451,-0.136850336420395,-0.0584209266004426,0.127969703250236
"C2_GS_2018_5824","UgGSC2",-0.0981662070640655,0.277745801617644,0.0301782837054237,0.128255511481414,0.0460868159855572,0.0234345505655485,0.297479242332107,-0.120934522614273
"C2_GS_2018_5831","UgGSC2",-0.304923905952945,1.45098372478881,-0.0118460537941404,0.0407701814830106,0.122064871139402,0.0062297269417306,-0.266973441539374,-0.0265722245465951
"C2_GS_2018_5832","UgGSC2",-0.12457798137836,1.42295332430291,-0.00911537674930712,-0.000666234645962521,0.0528989711207457,-0.0043841627108165,0.145169111871336,0.0888145544972182
"C2_GS_2018_5833","UgGSC2",0.185115258250692,0.923323294106741,0.00194575904218137,0.122823266788863,0.114375533102541,0.0530548379859948,-0.00643143084758663,0.320678757177892
"C2_GS_2018_5834","UgGSC2",-0.161404341792564,1.64005980789532,-0.04492806914205,-0.0434079811984802,0.0223254071433302,0.00731408518971823,-0.082554082434616,0.0325297092403734
"C2_GS_2018_5841","UgGSC2",-0.0993488125247128,1.1943961959652,-0.0400214130684145,-0.0952504689630742,0.133428033851818,-0.0182408647208119,0.0276904104357615,0.104635508691796
"C2_GS_2018_5842","UgGSC2",0.187372074562422,0.673020695388177,-0.00912720169285765,0.0311504417868341,0.0184640415495915,0.0443532513649125,-0.044638417384254,0.0864056166245479
"C2_GS_2018_5843","UgGSC2",-0.140555799732285,1.90588682183798,-0.00221595455417768,0.191680316610039,0.257653299147575,0.0818380162942713,0.0148933514998917,0.0226604038495465
"C2_GS_2018_5844","UgGSC2",0.267641994316902,0.727371336635556,-0.0324948985203083,0.0346265219800641,-0.0838806404030207,0.0505123560206144,-0.00167653670656489,0.18060581520726
"C2_GS_2018_5851","UgGSC2",0.000504590287824933,0.867767662295866,-0.059716836038954,-0.0887646212463631,-0.0308573190692802,0.0476339233311558,-0.114674859311833,0.0477987424980421
"C2_GS_2018_5852","UgGSC2",0.227197637457898,0.176379217146673,-0.109944639938341,-0.239828879288228,-0.0688633704477485,0.0612460007716896,0.133757593020658,-0.105317646681462
"C2_GS_2018_5853","UgGSC2",-0.343737700842554,1.18127931782223,-0.0293756156487055,0.0949751155062846,0.0984036301985774,0.102578965053673,-0.0286621529330244,-0.0907529611659178
"C2_GS_2018_5855","UgGSC2",0.0163044133268735,-0.0524046159755633,-0.0281551276141896,-0.098070270202412,0.00913009546652038,-0.0298816248430657,0.114670654166324,0.124847271844886
"C2_GS_2018_5861","UgGSC2",-0.0859309358527845,0.557127210599759,-0.0723942400618663,-0.298476954367908,-0.112760258618433,-0.0445808559562945,-0.146210227578104,0.14157682854858
"C2_GS_2018_5862","UgGSC2",0.154440424453682,0.729753600639746,-0.0129025837752607,-0.0148984861981159,0.128969673734741,-0.0322843998747567,0.126434513010082,-0.103923694669978
"C2_GS_2018_5863","UgGSC2",0.0817578351069616,0.489347600549797,-0.0155523364282366,0.238516026056291,0.235776289427763,0.209300152668458,0.107179773739272,0.0636664560776684
"C2_GS_2018_5864","UgGSC2",-0.00904647179293591,0.872520104469127,-0.026452764359167,-0.0439864643037662,0.047678836288615,0.0320977771403268,0.275178895707161,0.0121181068362141
"C2_GS_2018_5865","UgGSC2",-0.0212003560839908,0.107546547319216,-0.0472598770272263,0.0186124646018352,0.0660680846923617,0.0811046790720741,0.0955224503295478,0.168963292246526
"C2_GS_2018_5881","UgGSC2",0.240357340997851,-0.900745748427741,0.0140571845577587,-0.197848838828133,-0.327658716564409,-0.177861727913112,0.0890134669609725,0.0328326728263704
"C2_GS_2018_5882","UgGSC2",0.645352285664053,-1.47352034521024,-0.0343018472214215,-0.0291872680433612,-0.211706317267591,0.049624637915653,0.201528868516354,-0.00850590150718527
"C2_GS_2018_5885","UgGSC2",0.83211883869829,-1.77892504159172,-0.00546684837102443,-0.0915091085393249,-0.221519938523587,-0.0314394830809498,0.0562798897707335,0.0957622101167179
"C2_GS_2018_589","UgGSC2",0.287635681489669,-1.49731083212304,0.0313725023203603,-0.109196386523679,-0.174101332381479,-0.131491794494087,0.256594467412732,0.0821735029365673
"C2_GS_2018_5912","UgGSC2",-0.00870929078188519,-0.751920005565605,0.0193052118110779,0.133755176285347,0.0558474181429007,0.0651670864019693,-0.151515883270395,-0.107693769084068
"C2_GS_2018_5913","UgGSC2",-0.153396849672208,-0.401409610236455,0.0514660639378059,0.0768774644668117,-0.0329134740306461,0.00120677587703594,0.32485609328101,0.00496942238558684
"C2_GS_2018_5914","UgGSC2",0.172844148636139,-0.0103117911696962,0.000248781498767022,-0.10686419141162,-0.248246358848902,-0.0469734485787563,0.136501828967225,0.120483508187813
"C2_GS_2018_5921","UgGSC2",0.213469277479228,-0.795491346231331,0.0241378832721101,-0.0220588912145187,-0.269819207810432,-0.0928086782185779,0.211064613613566,-0.00923057331252293
"C2_GS_2018_5922","UgGSC2",-0.269208342159309,-0.00513994237985694,-0.016526426448555,-0.0791977638902586,-0.0363851585117918,0.02045609406697,0.101545375142199,0.000324562467037903
"C2_GS_2018_5923","UgGSC2",-0.0729812673127229,0.192855123061463,-0.016903042588993,-0.0722803561975555,-0.0328426116730376,0.0162849616398234,0.0386099612049807,-0.0914126117446812
"C2_GS_2018_5924","UgGSC2",0.601320185532039,-1.5405538783117,-0.0172928480118854,-0.180758486025542,-0.234129041959762,-0.0788164861028142,0.376863168895887,0.00756344031689597
"C2_GS_2018_5951","UgGSC2",0.249819126321764,-0.430095838221894,-0.0287417911080676,-0.207791964140338,-0.269151139941729,-0.0459565067905586,0.0697279870716952,0.126650092273548
"C2_GS_2018_5952","UgGSC2",0.190732857149725,-0.0637304920846537,0.00341927650206839,0.0440100570994851,-0.163902290984105,-0.0213492762676659,0.0212831915624825,0.122923615342958
"C2_GS_2018_5956","UgGSC2",0.234008784455085,-0.335467424049027,0.00666741954161262,0.0634423998160689,-0.0760033148138069,0.022104820375946,-0.0590345744639237,0.056969659620166
"C2_GS_2018_5962","UgGSC2",0.260210261017953,-0.448524231953256,0.0226164055077169,0.160553785843455,-0.107322574499,0.0445503298554491,0.272163740946314,0.222514893517931
"C2_GS_2018_5964","UgGSC2",0.112978539569875,-0.0957551779335233,0.0629559019857641,0.113328995103288,0.0917709440640285,-0.0611500246195345,-0.000213959689909105,0.0115255014911129
"C2_GS_2018_5969","UgGSC2",0.0407814957811453,-0.395171544209492,0.0255504632746383,0.161914846585684,0.0612261039488326,0.0723436020023402,-0.0538542508881202,-0.212492465406852
"C2_GS_2018_5971","UgGSC2",0.721484908634159,-1.1188087422136,-0.00484234551006758,-0.0718210812529313,-0.17971228081546,0.0110460478437489,0.0451629707664679,0.00672306645815028
"C2_GS_2018_5972","UgGSC2",0.377431353336139,-1.73120391986387,-0.0129180932074912,-0.217087337570329,-0.353764017341589,-0.1172160305888,0.0493053105639725,0.0990768731709002
"C2_GS_2018_5988","UgGSC2",-0.0115354468525485,-0.362679725380649,0.0251302144691411,-0.0821858785852013,0.0905625287139209,-0.0829110420028191,0.113237802584652,-0.0272767692934714
"C2_GS_2018_5989","UgGSC2",0.141562133629246,-1.13985934813184,0.042071319306483,0.00172235901103316,0.0117480910265468,-0.06802916653533,0.430828092277934,-0.0849580183117997
"C2_GS_2018_6","UgGSC2",-0.167309559952403,0.53535421907661,-0.0075126822004023,0.0417766197031858,0.0852129066483363,0.0557573899887406,0.285117840802471,-0.00996633455460071
"C2_GS_2018_60","UgGSC2",-0.153107234803403,0.00350047561288942,0.0293929678839314,0.0461501886295996,-0.230625277171219,-0.148647535530025,-0.273944705748592,-0.00613454656060081
"C2_GS_2018_6000","UgGSC2",-0.026087685519227,-0.900406042214983,0.00168860654081319,-0.0177627850138048,0.0690852516980535,-0.00865340032133788,-0.0368283008337168,-0.185513573712542
"C2_GS_2018_6002","UgGSC2",0.0469364642931379,-0.735986268931295,0.00811399048522988,-0.114173384718091,-0.220782133024813,-0.0421675528152027,0.0766061162170089,0.0570374733830771
"C2_GS_2018_601","UgGSC2",-0.390373894856144,1.3779068426074,-0.0209201123631659,0.159282856592684,0.0779195395742718,0.171465867759327,-0.177356199027192,0.00658551234245474
"C2_GS_2018_6011","UgGSC2",-0.23386170468523,0.464255043382947,0.0444289833219177,0.12679296521,0.108271455303078,-0.0298359437060543,0.135372937437516,-0.0892695515974105
"C2_GS_2018_6012","UgGSC2",0.24814381279241,-1.49407631869077,-0.0371996424296288,-0.0744006089703009,-0.0708801237773278,0.074410871619932,0.147169406423175,-0.184477540922156
"C2_GS_2018_6013","UgGSC2",-0.200535953154644,0.156166156672026,0.0250283561673817,0.228391322795215,0.148607763568838,0.103045347299957,-0.0264079278146037,-0.237370149763361
"C2_GS_2018_6018","UgGSC2",-0.0669604615899645,-1.12732954576025,-0.00249648212054017,0.13444210909061,0.0241521216084448,0.0915497244928371,0.125474687160636,-0.0228958013643416
"C2_GS_2018_6019","UgGSC2",0.00831647981054812,0.953373659570654,-0.0255960768782178,-0.099024332222443,-0.00152477822435941,-0.0147257133238313,0.0290170253246467,-0.0111738214467265
"C2_GS_2018_602","UgGSC2",-0.403616943036841,2.03760458540703,0.0167773962259792,0.279558227865917,0.141763249902722,0.138661757235816,-0.126872926848351,0.0146915059024699
"C2_GS_2018_6021","UgGSC2",0.107471732446615,-0.897750627224409,-0.0214211502332809,-0.0413257889954295,0.00215166649692319,0.0826456050524796,0.226851581051176,-0.109619497097061
"C2_GS_2018_6028","UgGSC2",0.622317062124384,-2.02728580523261,-0.0329541980968713,-0.336747043043013,-0.414728345485587,-0.114061028230692,0.0590016207174551,0.120013621951379
"C2_GS_2018_6031","UgGSC2",-0.270501342355086,-0.180815089904121,-0.0226736038974245,0.0462100641071335,-0.00714699382745149,0.0923034635292472,0.302172128981508,-0.045271580064318
"C2_GS_2018_6033","UgGSC2",-0.476762296947459,0.116587510991962,0.0212382285835524,0.188711236196719,0.214409092246809,0.130761417374135,-0.00231202977370445,-0.305855778122079
"C2_GS_2018_6034","UgGSC2",0.0133671365844618,-0.847803911877736,0.0340154313860937,0.156017359097851,-0.0425703742364624,0.0648663728618589,0.113287792368632,-0.0128834943126636
"C2_GS_2018_6035","UgGSC2",-0.292927531486131,0.547307991838067,0.0301701938604288,0.1919649465295,0.0820580730872434,0.0706278032614528,0.174953079556668,-0.0964450007053782
"C2_GS_2018_6037","UgGSC2",-0.295165220702104,-0.513779269546815,0.0195437418665349,0.167507352271813,0.0534681723935128,0.0809573776778234,0.205493614884383,-0.0809075977138743
"C2_GS_2018_6041","UgGSC2",0.0416376838312115,-0.176592980497588,-0.0121681444233423,-0.148641801359489,-0.182238178642839,0.010713571938001,0.468056856962603,-0.104922115367672
"C2_GS_2018_6043","UgGSC2",-0.133291578006166,0.169159539716987,0.00532169924611159,0.126407184061655,0.19890792690619,0.0631160345960049,0.0605557796003219,-0.0758718949088656
"C2_GS_2018_6045","UgGSC2",0.0688427535186114,-0.360476378822193,-0.0300527657120533,-0.0286161085308676,-0.0394147691694686,0.0903126233195437,-0.0737752830725969,0.0182114626774862
"C2_GS_2018_6047","UgGSC2",-0.278666483774474,0.95786654852339,-0.00444614619459936,0.07418031113981,-0.0617109448517764,0.100554005106049,0.200568557920328,-0.286929367441346
"C2_GS_2018_6048","UgGSC2",0.303438461310644,-0.864412289221893,-0.0137178693469707,-0.0795288495353335,-0.196468660290475,-0.00458446873932086,-0.104948742328104,0.102283932946
"C2_GS_2018_6051","UgGSC2",-0.059424572975973,-0.17606217646429,0.00445944540857003,0.0155501018985598,-0.0729781131011874,0.0491451602750262,0.287360741652455,-0.162849611885562
"C2_GS_2018_6052","UgGSC2",-0.237758014758462,0.741187996604356,-0.0168435559821089,0.00711527974373776,-0.182877139438443,0.112921899804013,0.163563306989827,0.00715701439925227
"C2_GS_2018_6055","UgGSC2",-0.346377710861061,-0.876583277897809,-0.00421739784240648,0.107840938639845,0.107815061563821,0.133316592573087,0.00527365408705732,-0.168184819357184
"C2_GS_2018_6058","UgGSC2",0.115826926252596,-0.227507415927989,-0.0174656685017266,0.151100027206056,0.0835395017702246,0.109951696047274,0.136601184837067,-0.232320126056649
"C2_GS_2018_6060","UgGSC2",-0.204469334274688,-0.196490639156685,-0.00165004082512743,-0.0372660410124228,-0.0124878511041634,0.0429970208945161,0.220455353738467,-0.0806515797400591
"C2_GS_2018_6063","UgGSC2",-0.0746368114733258,-0.622475413109092,0.0386374030849543,0.335760540365725,0.122551463985433,0.181859422731939,0.30692219340646,-0.384425689628499
"C2_GS_2018_6066","UgGSC2",0.0446655406667178,0.280234334474645,0.0286630439137011,0.139992809531671,-0.0175498380737119,0.0400368963771192,-0.193173183323513,-0.00692886415938586
"C2_GS_2018_6068","UgGSC2",0.0407977097748901,-0.427739546299545,-0.0327078712941381,-0.0177832236221701,-0.0112502091740767,0.101537958930684,0.0170832476212589,-0.0784723817331834
"C2_GS_2018_6069","UgGSC2",0.196425872418535,-0.989964345949169,-0.00783148814741099,0.0112990425899845,-0.0895629856767258,0.0476788642392785,0.195762115763702,-0.0728469022900855
"C2_GS_2018_6071","UgGSC2",0.0444035592029386,-0.621190596791498,0.0125042840008234,0.1396727517023,-0.0436123886944151,0.0539355287105908,0.236587817408459,-0.00573998810326978
"C2_GS_2018_6072","UgGSC2",-0.423082098488519,0.15069996239308,-0.00888160651248713,0.126269432556262,0.0299628661501394,0.0612141149432616,0.224358951388407,0.0913697743365319
"C2_GS_2018_6075","UgGSC2",-0.235364459055998,0.0541409710849632,-0.0266906408054484,0.122524184933567,0.143577533007914,0.164401636215516,0.200130012675068,-0.285441548463893
"C2_GS_2018_6078","UgGSC2",0.196448539689036,-0.324058909279825,0.0390528213811777,0.124851080994549,-0.060461779049541,0.0242275260513275,0.118793978447521,-0.201424624340761
"C2_GS_2018_608","UgGSC2",-0.770909644276104,2.94630606836701,0.00886841283068413,0.234190598086249,0.0780317984741319,0.173456172982389,-0.112977137116419,-0.226053256330901
"C2_GS_2018_6080","UgGSC2",-0.0402398704039954,0.181647566754675,-0.0401088590488619,0.00456766991589848,-0.0308682461566628,0.0888019812449825,0.140917781424784,-0.0670291772905437
"C2_GS_2018_6081","UgGSC2",-0.358488585756344,-0.15280640881855,0.0222915082126186,0.250738389829216,0.162911669507453,0.158319072898797,-0.0279515176032748,-0.150491197704367
"C2_GS_2018_6082","UgGSC2",0.240869916387381,-1.42798638355617,0.00834931910823465,0.075698826529807,0.0241835960734183,0.00634254906131309,0.229985174689928,-0.0471037653846898
"C2_GS_2018_6083","UgGSC2",-0.176755758290816,0.513801906418611,-0.00368807310657369,-0.0460747476376592,-0.0863954452477281,0.00226183532616911,0.0168241770706145,-0.201246466046694
"C2_GS_2018_6086","UgGSC2",0.289617493162861,-1.23356020882222,0.00895347394469477,-0.0384578555491351,-0.086130095379303,-0.0636666277367809,0.078943371927208,0.00967696424213468
"C2_GS_2018_6089","UgGSC2",0.040249858760149,-1.19597576759349,-0.0232303044595302,-0.00516506635707021,-0.0222669700302207,0.0711236765258222,0.243314816647708,-0.23250299790744
"C2_GS_2018_6091","UgGSC2",-0.575589255663121,0.651829585250919,0.0438605898323364,0.340359045279475,0.3350989002124,0.1067555209232,0.132273881094641,-0.10251567736267
"C2_GS_2018_6093","UgGSC2",0.355322399834558,-0.518312633728012,0.0365708582031507,0.0292270530045494,-0.0384568912610849,-0.0527311710144203,0.120241645846983,-0.166159661334087
"C2_GS_2018_6095","UgGSC2",-0.0660054181761196,-0.093459259122475,-0.00674401508648534,0.053546156121499,0.042305795762184,0.0939232427184958,0.124846506084115,-0.085573476951969
"C2_GS_2018_6096","UgGSC2",-0.416281008515765,-0.271395581343837,0.0410059619035347,0.458326241077038,0.253979917653803,0.170077788223209,0.118857113244503,-0.0707871100251146
"C2_GS_2018_6099","UgGSC2",-0.198338297798619,-0.27499183356302,0.0208307659164034,0.107196086249707,0.0388311214788465,0.0307361993929846,-0.239269065582998,0.00628970888069924
"C2_GS_2018_610","UgGSC2",-0.219220921524791,1.57465807709028,-0.0153240276283145,0.151964215333543,0.000500589853926427,0.140739029525475,-0.225441774357236,-0.0414713218515765
"C2_GS_2018_6100","UgGSC2",-0.0368831285248231,0.0216015165997972,-0.0148491961787381,0.128586797291673,0.0606211880619566,0.11905268395246,0.363374326052704,-0.125784765280521
